Unit_Price,Total_Price,Discount,Quantity,Customer_Type,Cluster
3.23,3.229999999999997,0.0,1.0,B2C,2
0.3900000000000001,3.3299999999999983,0.05,9.0,B2B,3
0.93,5.579999999999998,0.0,6.0,B2C,0
3.23,41.99,0.0,13.0,B2C,2
4.32,4.32,0.0,1.0,B2C,2
0.93,8.369999999999997,0.0,9.0,B2C,0
1.61,9.66,0.0,6.0,B2C,0
1.71,5.130000000000003,0.0,3.0,B2C,0
0.6499999999999999,5.200000000000003,0.0,8.0,B2C,0
1.31,19.65,0.0,15.0,B2C,0
2.05,28.7,0.0,14.0,B2C,0
1.2,6.0,0.0,5.0,B2C,0
1.38,13.8,0.0,10.0,B2C,0
0.86,6.539999999999999,0.05,8.0,B2B,3
0.89,5.340000000000003,0.0,6.0,B2C,0
3.21,38.52,0.0,12.0,B2C,2
1.42,9.939999999999998,0.0,7.0,B2C,0
0.55,4.399999999999999,0.0,8.0,B2C,0
0.7,17.95,0.05,27.0,B2B,3
1.99,11.939999999999998,0.0,6.0,B2C,0
1.33,2.6599999999999966,0.0,2.0,B2C,0
1.86,20.46,0.0,11.0,B2C,0
0.54,3.0799999999999983,0.05,6.0,B2B,3
1.49,95.21,0.1,71.0,B2B,1
0.47,5.170000000000002,0.0,11.0,B2C,0
0.49,5.880000000000003,0.0,12.0,B2C,0
1.99,3.979999999999997,0.0,2.0,B2C,0
1.96,42.34,0.1,24.0,B2B,3
1.94,3.8800000000000026,0.0,2.0,B2C,0
2.45,19.6,0.0,8.0,B2C,0
3.23,19.38,0.0,6.0,B2C,2
1.63,19.56,0.0,12.0,B2C,0
1.56,107.41,0.15,81.0,B2B,1
1.58,115.18,0.1,81.0,B2B,1
1.13,20.4,0.05,19.0,B2B,3
0.99,13.86,0.0,14.0,B2C,0
0.5800000000000001,1.740000000000002,0.0,3.0,B2C,0
0.89,9.79,0.0,11.0,B2C,0
0.91,77.35,0.15,100.0,B2B,1
0.99,2.969999999999999,0.0,3.0,B2C,0
1.64,1.6400000000000006,0.0,1.0,B2C,0
2.14,4.07,0.05,2.0,B2B,3
1.69,18.59,0.0,11.0,B2C,0
0.56,3.3599999999999994,0.0,6.0,B2C,0
3.46,41.52,0.0,12.0,B2C,2
2.21,19.89,0.0,9.0,B2C,0
1.19,17.85,0.0,15.0,B2C,0
0.99,4.950000000000003,0.0,5.0,B2C,0
0.99,2.969999999999999,0.0,3.0,B2C,0
3.21,48.15,0.0,15.0,B2C,2
3.31,23.17,0.0,7.0,B2C,2
1.64,14.759999999999998,0.0,9.0,B2C,0
1.26,5.039999999999999,0.0,4.0,B2C,0
2.31,20.79,0.0,9.0,B2C,0
1.46,16.06,0.0,11.0,B2C,0
1.88,22.56,0.0,12.0,B2C,0
1.38,16.56,0.0,12.0,B2C,0
3.31,43.03,0.0,13.0,B2C,2
1.58,23.7,0.0,15.0,B2C,0
0.93,6.509999999999998,0.0,7.0,B2C,0
1.04,4.159999999999997,0.0,4.0,B2C,0
2.76,31.46,0.05,12.0,B2B,2
3.33,16.65,0.0,5.0,B2C,2
0.86,6.879999999999999,0.0,8.0,B2C,0
4.88,43.92,0.0,9.0,B2C,2
0.5800000000000001,1.740000000000002,0.0,3.0,B2C,0
0.5899999999999999,1.1799999999999997,0.0,2.0,B2C,0
0.96,13.439999999999998,0.0,14.0,B2C,0
1.41,18.329999999999995,0.0,13.0,B2C,0
2.58,7.350000000000001,0.05,3.0,B2B,2
1.32,57.68,0.05,46.0,B2B,3
3.02,3.020000000000003,0.0,1.0,B2C,2
1.64,14.759999999999998,0.0,9.0,B2C,0
0.41999999999999993,20.35,0.05,51.0,B2B,3
2.26,40.79,0.05,19.0,B2B,3
3.12,21.84,0.0,7.0,B2C,2
1.07,72.76,0.15,80.0,B2B,1
0.68,10.98,0.05,17.0,B2B,3
1.21,79.32,0.05,69.0,B2B,1
2.27,142.33,0.05,66.0,B2B,1
0.56,5.039999999999999,0.0,9.0,B2C,0
2.35,18.8,0.0,8.0,B2C,0
0.54,12.310000000000002,0.05,24.0,B2B,3
2.05,18.45,0.0,9.0,B2C,0
0.86,0.8599999999999994,0.0,1.0,B2C,0
2.1,93.76,0.05,47.0,B2B,1
1.69,11.829999999999998,0.0,7.0,B2C,0
1.84,33.12,0.1,20.0,B2B,3
3.21,32.1,0.0,10.0,B2C,2
2.26,20.34,0.0,9.0,B2C,0
1.59,4.769999999999996,0.0,3.0,B2C,0
0.88,4.18,0.05,5.0,B2B,3
2.28,13.68,0.0,6.0,B2C,0
1.59,20.67,0.0,13.0,B2C,0
0.3999999999999999,18.239999999999995,0.05,48.0,B2B,3
2.13,17.04,0.0,8.0,B2C,0
1.46,14.600000000000001,0.0,10.0,B2C,0
1.61,3.219999999999999,0.0,2.0,B2C,0
1.51,23.1,0.15,18.0,B2B,3
1.03,66.74,0.1,72.0,B2B,1
1.42,2.8400000000000034,0.0,2.0,B2C,0
1.26,17.64,0.0,14.0,B2C,0
1.89,52.07,0.05,29.0,B2B,3
0.91,6.369999999999997,0.0,7.0,B2C,0
1.62,8.259999999999998,0.15,6.0,B2B,3
1.86,13.02,0.0,7.0,B2C,0
0.5899999999999999,5.310000000000002,0.0,9.0,B2C,0
1.42,9.939999999999998,0.0,7.0,B2C,0
0.42999999999999994,2.450000000000003,0.05,6.0,B2B,3
1.07,12.84,0.0,12.0,B2C,0
1.01,3.8400000000000034,0.05,4.0,B2B,3
1.01,12.119999999999997,0.0,12.0,B2C,0
1.38,13.11,0.05,10.0,B2B,3
3.12,43.68,0.0,14.0,B2C,2
1.65,117.56,0.05,75.0,B2B,1
2.19,26.28,0.0,12.0,B2C,0
2.05,60.37,0.05,31.0,B2B,3
3.21,9.630000000000003,0.0,3.0,B2C,2
2.19,15.329999999999998,0.0,7.0,B2C,0
1.65,111.29,0.05,71.0,B2B,1
0.55,3.8500000000000014,0.0,7.0,B2C,0
3.33,29.97,0.0,9.0,B2C,2
0.56,5.600000000000001,0.0,10.0,B2C,0
0.45999999999999996,6.439999999999998,0.0,14.0,B2C,0
0.82,69.7,0.15,100.0,B2B,1
3.21,22.47,0.0,7.0,B2C,2
1.16,5.799999999999997,0.0,5.0,B2C,0
0.96,9.600000000000001,0.0,10.0,B2C,0
1.13,76.84,0.15,80.0,B2B,1
0.56,3.9200000000000017,0.0,7.0,B2C,0
3.21,44.94,0.0,14.0,B2C,2
1.38,6.899999999999999,0.0,5.0,B2C,0
1.59,6.359999999999999,0.0,4.0,B2C,0
0.69,60.24,0.1,97.0,B2B,1
1.46,19.42,0.05,14.0,B2B,3
1.02,1.9399999999999977,0.05,2.0,B2B,3
2.45,12.25,0.0,5.0,B2C,0
0.69,25.46,0.1,41.0,B2B,3
4.86,9.23,0.05,2.0,B2B,2
1.31,9.170000000000002,0.0,7.0,B2C,0
0.96,12.48,0.0,13.0,B2C,0
1.65,144.04,0.1,97.0,B2B,1
3.67,55.05,0.0,15.0,B2C,2
3.31,9.93,0.0,3.0,B2C,2
1.47,97.46,0.15,78.0,B2B,1
1.75,17.5,0.0,10.0,B2C,0
1.04,15.600000000000001,0.0,15.0,B2C,0
1.69,6.759999999999998,0.0,4.0,B2C,0
1.23,9.350000000000001,0.05,8.0,B2B,3
2.08,78.62,0.1,42.0,B2B,1
0.84,17.56,0.05,22.0,B2B,3
0.6499999999999999,2.6000000000000014,0.0,4.0,B2C,0
2.27,4.539999999999999,0.0,2.0,B2C,0
2.46,154.97999999999996,0.1,70.0,B2B,1
3.56,28.48,0.0,8.0,B2C,2
0.85,6.460000000000001,0.05,8.0,B2B,3
3.12,6.240000000000002,0.0,2.0,B2C,2
1.07,5.350000000000001,0.0,5.0,B2C,0
2.39,137.66,0.1,64.0,B2B,1
3.23,22.61,0.0,7.0,B2C,2
1.75,24.5,0.0,14.0,B2C,0
1.86,22.32,0.0,12.0,B2C,0
1.42,15.619999999999997,0.0,11.0,B2C,0
1.33,18.62,0.0,14.0,B2C,0
3.46,13.84,0.0,4.0,B2C,2
3.33,29.97,0.0,9.0,B2C,2
0.82,73.06,0.1,99.0,B2B,1
2.35,28.199999999999996,0.0,12.0,B2C,0
3.12,24.96,0.0,8.0,B2C,2
1.71,23.94,0.0,14.0,B2C,0
1.24,9.920000000000002,0.0,8.0,B2C,0
3.33,29.97,0.0,9.0,B2C,2
5.03,65.39,0.0,13.0,B2C,2
0.76,38.99,0.1,57.0,B2B,3
2.31,25.41,0.0,11.0,B2C,0
1.86,3.719999999999999,0.0,2.0,B2C,0
0.6499999999999999,30.88,0.05,50.0,B2B,3
0.47,1.8800000000000026,0.0,4.0,B2C,0
0.94,79.1,0.15,99.0,B2B,1
1.23,17.22,0.0,14.0,B2C,0
1.01,8.079999999999998,0.0,8.0,B2C,0
1.86,13.02,0.0,7.0,B2C,0
1.15,61.18,0.05,56.0,B2B,3
0.93,7.440000000000001,0.0,8.0,B2C,0
2.61,126.85,0.1,54.0,B2B,1
0.86,11.18,0.0,13.0,B2C,0
1.64,8.2,0.0,5.0,B2C,0
1.74,46.28,0.05,28.0,B2B,3
2.05,18.45,0.0,9.0,B2C,0
2.49,66.23,0.05,28.0,B2B,3
1.88,9.399999999999999,0.0,5.0,B2C,0
1.05,17.96,0.05,18.0,B2B,3
3.21,28.89,0.0,9.0,B2C,2
3.31,3.3100000000000023,0.0,1.0,B2C,2
0.72,1.3699999999999974,0.05,2.0,B2B,3
2.45,26.95,0.0,11.0,B2C,0
3.31,23.17,0.0,7.0,B2C,2
1.74,6.960000000000001,0.0,4.0,B2C,0
1.04,46.44,0.05,47.0,B2B,3
2.12,27.559999999999995,0.0,13.0,B2C,0
1.07,11.77,0.0,11.0,B2C,0
1.65,72.1,0.05,46.0,B2B,3
1.09,7.629999999999999,0.0,7.0,B2C,0
1.64,11.48,0.0,7.0,B2C,0
0.45999999999999996,2.299999999999997,0.0,5.0,B2C,0
0.6099999999999999,32.45,0.05,56.0,B2B,3
1.59,1.5900000000000034,0.0,1.0,B2C,0
3.67,47.71,0.0,13.0,B2C,2
3.56,53.4,0.0,15.0,B2C,2
1.62,116.96,0.05,76.0,B2B,1
0.96,0.9600000000000009,0.0,1.0,B2C,0
3.02,30.2,0.0,10.0,B2C,2
4.88,34.16,0.0,7.0,B2C,2
0.6400000000000001,7.039999999999999,0.0,11.0,B2C,0
1.14,51.98,0.05,48.0,B2B,3
0.91,5.460000000000001,0.0,6.0,B2C,0
3.31,26.48,0.0,8.0,B2C,2
1.12,11.2,0.0,10.0,B2C,0
2.28,82.31,0.05,38.0,B2B,1
1.66,147.91,0.1,99.0,B2B,1
1.01,1.009999999999998,0.0,1.0,B2C,0
0.82,58.3,0.1,79.0,B2B,1
2.52,95.76,0.05,40.0,B2B,1
3.56,53.4,0.0,15.0,B2C,2
0.53,7.949999999999999,0.0,15.0,B2C,0
1.38,12.420000000000002,0.0,9.0,B2C,0
0.89,9.79,0.0,11.0,B2C,0
1.13,94.58000000000001,0.1,93.0,B2B,1
2.93,32.23,0.0,11.0,B2C,2
3.28,149.57,0.05,48.0,B2B,1
2.66,42.96,0.05,17.0,B2B,2
4.35,65.25,0.0,15.0,B2C,2
1.27,15.240000000000002,0.0,12.0,B2C,0
0.93,5.579999999999998,0.0,6.0,B2C,0
1.24,54.68,0.1,49.0,B2B,3
1.33,11.969999999999999,0.0,9.0,B2C,0
1.21,27.59,0.05,24.0,B2B,3
3.12,40.56,0.0,13.0,B2C,2
2.93,41.02,0.0,14.0,B2C,2
0.45999999999999996,3.219999999999999,0.0,7.0,B2C,0
2.53,90.32,0.15,42.0,B2B,1
3.33,49.95,0.0,15.0,B2C,2
0.55,0.5499999999999972,0.0,1.0,B2C,0
1.31,3.9299999999999997,0.0,3.0,B2C,0
1.58,15.8,0.0,10.0,B2C,0
1.02,5.100000000000001,0.0,5.0,B2C,0
1.08,6.480000000000004,0.0,6.0,B2C,0
1.24,75.89,0.1,68.0,B2B,1
2.35,9.399999999999999,0.0,4.0,B2C,0
1.14,86.18,0.1,84.0,B2B,1
1.63,16.3,0.0,10.0,B2C,0
0.75,47.92,0.1,71.0,B2B,1
1.71,5.130000000000003,0.0,3.0,B2C,0
3.12,43.68,0.0,14.0,B2C,2
0.56,8.399999999999999,0.0,15.0,B2C,0
0.6200000000000001,29.45,0.05,50.0,B2B,3
1.06,9.54,0.1,10.0,B2B,3
2.69,23.0,0.05,9.0,B2B,2
3.31,13.240000000000002,0.0,4.0,B2C,2
3.21,22.47,0.0,7.0,B2C,2
3.31,16.55,0.0,5.0,B2C,2
4.22,42.2,0.0,10.0,B2C,2
0.89,33.64,0.1,42.0,B2B,3
0.6299999999999999,8.82,0.0,14.0,B2C,0
1.75,17.5,0.0,10.0,B2C,0
1.69,16.9,0.0,10.0,B2C,0
0.95,71.87,0.15,89.0,B2B,1
0.96,14.399999999999999,0.0,15.0,B2C,0
1.31,14.41,0.0,11.0,B2C,0
1.05,1.0499999999999972,0.0,1.0,B2C,0
3.22,143.77,0.05,47.0,B2B,1
3.12,46.8,0.0,15.0,B2C,2
3.12,40.56,0.0,13.0,B2C,2
0.91,9.100000000000001,0.0,10.0,B2C,0
0.5800000000000001,7.539999999999999,0.0,13.0,B2C,0
1.75,8.75,0.0,5.0,B2C,0
3.23,9.689999999999998,0.0,3.0,B2C,2
1.07,14.98,0.0,14.0,B2C,0
0.99,14.850000000000001,0.0,15.0,B2C,0
3.21,25.68,0.0,8.0,B2C,2
2.35,25.85,0.0,11.0,B2C,0
2.45,12.25,0.0,5.0,B2C,0
1.41,19.74,0.0,14.0,B2C,0
4.19,12.57,0.0,3.0,B2C,2
1.91,56.25,0.05,31.0,B2B,3
0.93,1.8599999999999994,0.0,2.0,B2C,0
2.68,66.2,0.05,26.0,B2B,2
1.07,11.77,0.0,11.0,B2C,0
0.83,11.829999999999998,0.05,15.0,B2B,3
1.13,24.69,0.05,23.0,B2B,3
3.18,69.48,0.05,23.0,B2B,2
1.96,35.38,0.05,19.0,B2B,3
1.05,3.1499999999999986,0.0,3.0,B2C,0
1.98,41.38,0.05,22.0,B2B,3
3.31,16.55,0.0,5.0,B2C,2
1.05,12.600000000000001,0.0,12.0,B2C,0
1.33,104.01,0.15,92.0,B2B,1
2.45,31.85,0.0,13.0,B2C,0
1.42,5.68,0.0,4.0,B2C,0
3.12,31.2,0.0,10.0,B2C,2
1.16,4.640000000000001,0.0,4.0,B2C,0
0.99,42.32,0.05,45.0,B2B,3
2.35,2.3500000000000014,0.0,1.0,B2C,0
1.74,133.11,0.15,90.0,B2B,1
0.82,39.73,0.05,51.0,B2B,3
4.28,158.57,0.05,39.0,B2B,1
1.27,19.05,0.0,15.0,B2C,0
1.21,2.299999999999997,0.05,2.0,B2B,3
2.45,19.6,0.0,8.0,B2C,0
0.49,2.9399999999999977,0.0,6.0,B2C,0
2.06,120.82,0.15,69.0,B2B,1
1.8,18.0,0.0,10.0,B2C,0
1.1,13.2,0.0,12.0,B2C,0
0.5800000000000001,4.640000000000001,0.0,8.0,B2C,0
3.02,15.100000000000001,0.0,5.0,B2C,2
1.04,2.0799999999999983,0.0,2.0,B2C,0
3.33,39.96,0.0,12.0,B2C,2
0.69,3.729999999999997,0.1,6.0,B2B,3
1.23,4.920000000000002,0.0,4.0,B2C,0
1.19,8.329999999999998,0.0,7.0,B2C,0
1.32,62.96,0.1,53.0,B2B,1
1.31,13.100000000000001,0.0,10.0,B2C,0
1.63,136.27,0.05,88.0,B2B,1
2.82,71.06,0.1,28.0,B2B,1
3.21,3.210000000000001,0.0,1.0,B2C,2
2.13,56.66,0.05,28.0,B2B,3
0.96,9.600000000000001,0.0,10.0,B2C,0
2.05,22.55,0.0,11.0,B2C,0
1.46,21.9,0.0,15.0,B2C,0
0.6299999999999999,7.559999999999999,0.0,12.0,B2C,0
0.88,81.09,0.05,97.0,B2B,1
2.35,35.25,0.0,15.0,B2C,0
0.45999999999999996,0.9200000000000017,0.0,2.0,B2C,0
1.66,9.96,0.0,6.0,B2C,0
1.99,9.95,0.0,5.0,B2C,0
0.68,12.719999999999999,0.15,22.0,B2B,3
2.34,14.04,0.0,6.0,B2C,0
2.31,30.03,0.0,13.0,B2C,0
1.4,6.649999999999999,0.05,5.0,B2B,3
0.93,6.509999999999998,0.0,7.0,B2C,0
3.24,18.47,0.05,6.0,B2B,2
3.02,15.100000000000001,0.0,5.0,B2C,2
0.93,5.579999999999998,0.0,6.0,B2C,0
0.55,6.049999999999997,0.0,11.0,B2C,0
2.36,74.34,0.1,35.0,B2B,1
0.96,2.8800000000000026,0.0,3.0,B2C,0
0.5800000000000001,7.539999999999999,0.0,13.0,B2C,0
2.07,45.23,0.05,23.0,B2B,3
4.32,64.8,0.0,15.0,B2C,2
1.32,5.939999999999998,0.1,5.0,B2B,3
1.37,79.19,0.15,68.0,B2B,1
2.24,31.36,0.0,14.0,B2C,0
0.73,39.42,0.1,60.0,B2B,3
2.38,28.56,0.0,12.0,B2C,0
1.86,14.880000000000003,0.0,8.0,B2C,0
0.79,44.08,0.1,62.0,B2B,3
0.89,11.57,0.0,13.0,B2C,0
2.22,13.32,0.0,6.0,B2C,0
2.54,43.43,0.1,19.0,B2B,3
4.74,56.88,0.0,12.0,B2C,2
0.93,12.09,0.0,13.0,B2C,0
1.24,18.6,0.0,15.0,B2C,0
0.55,7.149999999999999,0.0,13.0,B2C,0
2.13,25.56,0.0,12.0,B2C,0
1.31,1.240000000000002,0.05,1.0,B2B,3
0.99,8.91,0.0,9.0,B2C,0
1.75,3.5,0.0,2.0,B2C,0
3.43,30.87,0.0,9.0,B2C,2
1.11,95.9,0.1,96.0,B2B,1
3.46,34.6,0.0,10.0,B2C,2
0.6200000000000001,40.73,0.1,73.0,B2B,1
0.99,5.939999999999998,0.0,6.0,B2C,0
0.47,4.700000000000003,0.0,10.0,B2C,0
1.59,7.949999999999999,0.0,5.0,B2C,0
1.59,118.77,0.1,83.0,B2B,1
0.74,4.920000000000002,0.05,7.0,B2B,3
0.96,3.8400000000000034,0.0,4.0,B2C,0
3.67,47.71,0.0,13.0,B2C,2
3.12,28.08,0.0,9.0,B2C,2
1.27,10.16,0.0,8.0,B2C,0
0.5899999999999999,8.850000000000001,0.0,15.0,B2C,0
1.26,11.34,0.0,9.0,B2C,0
0.6400000000000001,5.439999999999998,0.15,10.0,B2B,3
2.12,8.48,0.0,4.0,B2C,0
3.12,43.68,0.0,14.0,B2C,2
2.45,9.8,0.0,4.0,B2C,0
2.71,115.85,0.05,45.0,B2B,1
1.59,23.85,0.0,15.0,B2C,0
1.74,13.920000000000002,0.0,8.0,B2C,0
0.5699999999999998,3.990000000000002,0.0,7.0,B2C,0
2.19,30.66,0.0,14.0,B2C,0
1.01,9.09,0.0,9.0,B2C,0
1.08,16.2,0.0,15.0,B2C,0
3.56,49.84,0.0,14.0,B2C,2
1.07,5.350000000000001,0.0,5.0,B2C,0
1.47,19.55,0.05,14.0,B2B,3
1.38,9.66,0.0,7.0,B2C,0
0.73,14.560000000000002,0.05,21.0,B2B,3
1.01,69.99,0.1,77.0,B2B,1
3.31,46.34,0.0,14.0,B2C,2
1.64,18.04,0.0,11.0,B2C,0
0.6200000000000001,7.66,0.05,13.0,B2B,3
4.35,60.9,0.0,14.0,B2C,2
0.98,44.98,0.1,51.0,B2B,3
2.13,4.259999999999998,0.0,2.0,B2C,0
2.45,34.3,0.0,14.0,B2C,2
1.56,32.6,0.05,22.0,B2B,3
1.54,15.399999999999999,0.0,10.0,B2C,0
3.12,21.84,0.0,7.0,B2C,2
1.2,3.6000000000000014,0.0,3.0,B2C,0
3.43,13.719999999999999,0.0,4.0,B2C,2
0.98,22.05,0.1,25.0,B2B,3
1.23,1.2299999999999969,0.0,1.0,B2C,0
0.99,12.869999999999997,0.0,13.0,B2C,0
2.34,28.08,0.0,12.0,B2C,0
0.89,23.67,0.05,28.0,B2B,3
1.97,140.07,0.1,79.0,B2B,1
2.04,22.44,0.0,11.0,B2C,0
0.5899999999999999,4.130000000000003,0.0,7.0,B2C,0
2.85,62.27,0.05,23.0,B2B,2
4.32,30.24,0.0,7.0,B2C,2
4.88,73.2,0.0,15.0,B2C,2
2.31,6.93,0.0,3.0,B2C,0
0.6099999999999999,5.490000000000002,0.0,9.0,B2C,0
1.05,51.87,0.05,52.0,B2B,3
0.79,18.01,0.05,24.0,B2B,3
1.24,9.920000000000002,0.0,8.0,B2C,0
1.86,9.3,0.0,5.0,B2C,0
0.53,2.1199999999999974,0.0,4.0,B2C,0
2.98,128.74,0.1,48.0,B2B,1
0.56,6.159999999999997,0.0,11.0,B2C,0
1.59,15.899999999999999,0.0,10.0,B2C,0
2.48,14.14,0.05,6.0,B2B,3
4.07,44.77,0.0,11.0,B2C,2
2.32,28.65,0.05,13.0,B2B,3
0.92,25.67,0.1,31.0,B2B,3
0.93,5.579999999999998,0.0,6.0,B2C,0
0.6000000000000001,25.65,0.05,45.0,B2B,3
3.21,35.31,0.0,11.0,B2C,2
2.58,26.96,0.05,11.0,B2B,3
2.05,22.55,0.0,11.0,B2C,0
2.44,32.45,0.05,14.0,B2B,3
1.39,13.759999999999998,0.1,11.0,B2B,3
3.21,25.68,0.0,8.0,B2C,2
3.12,28.08,0.0,9.0,B2C,2
3.12,40.56,0.0,13.0,B2C,2
1.01,34.54,0.05,36.0,B2B,3
2.21,58.79,0.05,28.0,B2B,3
3.02,15.100000000000001,0.0,5.0,B2C,2
1.75,10.5,0.0,6.0,B2C,0
3.46,17.3,0.0,5.0,B2C,2
0.52,22.93,0.1,49.0,B2B,3
3.11,46.65,0.0,15.0,B2C,2
2.34,25.74,0.0,11.0,B2C,0
1.14,101.8,0.05,94.0,B2B,1
0.49,0.9799999999999969,0.0,2.0,B2C,0
0.56,4.480000000000004,0.0,8.0,B2C,0
3.31,13.240000000000002,0.0,4.0,B2C,2
3.43,17.15,0.0,5.0,B2C,2
2.16,20.52,0.05,10.0,B2B,3
1.22,26.66,0.05,23.0,B2B,3
1.99,25.87,0.0,13.0,B2C,0
1.59,14.310000000000002,0.0,9.0,B2C,0
1.66,4.980000000000004,0.0,3.0,B2C,0
1.23,11.07,0.0,9.0,B2C,0
3.21,12.84,0.0,4.0,B2C,2
2.31,11.55,0.0,5.0,B2C,0
1.69,3.3800000000000026,0.0,2.0,B2C,0
1.56,103.9,0.1,74.0,B2B,1
2.26,8.59,0.05,4.0,B2B,3
0.91,7.280000000000001,0.0,8.0,B2C,0
1.29,30.64,0.05,25.0,B2B,3
3.12,9.36,0.0,3.0,B2C,2
1.49,8.939999999999998,0.0,6.0,B2C,0
2.34,48.91,0.05,22.0,B2B,3
2.11,16.88,0.0,8.0,B2C,0
0.92,63.8,0.05,73.0,B2B,1
1.04,2.960000000000001,0.05,3.0,B2B,3
3.56,7.120000000000001,0.0,2.0,B2C,2
0.33000000000000007,17.56,0.05,56.0,B2B,3
1.64,18.04,0.0,11.0,B2C,0
1.42,12.780000000000001,0.0,9.0,B2C,0
3.11,27.989999999999995,0.0,9.0,B2C,2
1.5,74.25,0.1,55.0,B2B,1
3.5,86.45,0.05,26.0,B2B,2
0.6099999999999999,3.6599999999999966,0.0,6.0,B2C,0
1.42,8.52,0.0,6.0,B2C,0
3.67,7.34,0.0,2.0,B2C,2
2.22,6.659999999999997,0.0,3.0,B2C,0
1.23,11.07,0.0,9.0,B2C,0
3.67,11.009999999999998,0.0,3.0,B2C,2
1.4,11.34,0.1,9.0,B2B,3
2.18,103.55,0.05,50.0,B2B,1
0.5899999999999999,5.899999999999999,0.0,10.0,B2C,0
1.65,95.04,0.1,64.0,B2B,1
0.86,11.18,0.0,13.0,B2C,0
4.48,13.439999999999998,0.0,3.0,B2C,2
1.89,56.13,0.1,33.0,B2B,3
2.45,22.05,0.0,9.0,B2C,0
1.8,9.0,0.0,5.0,B2C,0
0.55,2.200000000000003,0.0,4.0,B2C,0
2.11,123.75,0.15,69.0,B2B,1
1.16,4.640000000000001,0.0,4.0,B2C,0
3.23,38.76,0.0,12.0,B2C,2
2.11,36.08,0.1,19.0,B2B,3
2.45,14.7,0.0,6.0,B2C,0
3.31,13.240000000000002,0.0,4.0,B2C,2
1.99,19.9,0.0,10.0,B2C,0
2.34,32.76,0.0,14.0,B2C,0
0.5800000000000001,6.960000000000001,0.0,12.0,B2C,0
3.11,37.32,0.0,12.0,B2C,2
1.71,25.65,0.0,15.0,B2C,0
1.04,1.0399999999999991,0.0,1.0,B2C,0
1.07,10.7,0.0,10.0,B2C,0
2.56,43.78,0.1,19.0,B2B,3
2.31,34.65,0.0,15.0,B2C,0
1.93,154.59,0.1,89.0,B2B,1
3.12,28.08,0.0,9.0,B2C,2
1.66,8.3,0.0,5.0,B2C,0
1.59,23.85,0.0,15.0,B2C,0
3.21,3.210000000000001,0.0,1.0,B2C,2
6.08,150.18,0.05,26.0,B2B,2
1.21,4.840000000000003,0.0,4.0,B2C,0
1.02,9.18,0.0,9.0,B2C,0
0.86,3.4399999999999977,0.0,4.0,B2C,0
2.38,11.899999999999999,0.0,5.0,B2C,0
0.56,4.480000000000004,0.0,8.0,B2C,0
2.81,8.009999999999998,0.05,3.0,B2B,2
3.31,9.93,0.0,3.0,B2C,2
1.56,90.4,0.05,61.0,B2B,1
0.86,9.46,0.0,11.0,B2C,0
1.09,10.36,0.05,10.0,B2B,3
0.96,2.8800000000000026,0.0,3.0,B2C,0
1.05,6.299999999999997,0.0,6.0,B2C,0
2.91,2.759999999999998,0.05,1.0,B2B,2
1.24,4.710000000000001,0.05,4.0,B2B,3
0.55,1.1000000000000014,0.0,2.0,B2C,0
1.26,16.38,0.0,13.0,B2C,0
1.51,6.039999999999999,0.0,4.0,B2C,0
1.23,13.530000000000001,0.0,11.0,B2C,0
1.1,12.54,0.05,12.0,B2B,3
1.69,25.35,0.0,15.0,B2C,0
0.79,36.97,0.1,52.0,B2B,3
1.04,28.65,0.05,29.0,B2B,3
0.99,13.86,0.0,14.0,B2C,0
0.86,2.5799999999999983,0.0,3.0,B2C,0
1.99,17.91,0.0,9.0,B2C,0
2.19,21.9,0.0,10.0,B2C,0
1.81,102.63,0.1,63.0,B2B,1
1.59,17.49,0.0,11.0,B2C,0
3.43,27.44,0.0,8.0,B2C,2
3.12,21.84,0.0,7.0,B2C,2
1.94,17.46,0.0,9.0,B2C,0
3.21,44.94,0.0,14.0,B2C,2
2.02,94.03,0.05,49.0,B2B,1
2.13,21.3,0.0,10.0,B2C,0
3.02,27.18,0.0,9.0,B2C,2
1.04,55.69,0.15,63.0,B2B,1
2.38,9.52,0.0,4.0,B2C,0
0.7,26.6,0.05,40.0,B2B,3
0.6299999999999999,8.189999999999998,0.0,13.0,B2C,0
1.09,9.810000000000002,0.0,9.0,B2C,0
0.56,7.280000000000001,0.0,13.0,B2C,0
0.6099999999999999,36.23,0.1,66.0,B2B,3
3.46,34.6,0.0,10.0,B2C,2
0.5800000000000001,2.3200000000000003,0.0,4.0,B2C,0
0.56,3.3599999999999994,0.0,6.0,B2C,0
1.64,16.4,0.0,10.0,B2C,0
5.03,55.33,0.0,11.0,B2C,2
1.08,64.64,0.05,63.0,B2B,1
0.49,0.490000000000002,0.0,1.0,B2C,0
1.33,2.6599999999999966,0.0,2.0,B2C,0
2.61,152.68,0.1,65.0,B2B,1
1.57,91.84,0.1,65.0,B2B,1
3.21,28.89,0.0,9.0,B2C,2
2.12,4.240000000000002,0.0,2.0,B2C,0
1.43,108.11,0.1,84.0,B2B,1
1.46,5.840000000000003,0.0,4.0,B2C,0
2.05,4.100000000000001,0.0,2.0,B2C,0
1.75,1.75,0.0,1.0,B2C,0
0.93,2.789999999999999,0.0,3.0,B2C,0
1.31,13.100000000000001,0.0,10.0,B2C,0
3.47,49.97,0.1,16.0,B2B,2
1.33,43.09,0.1,36.0,B2B,3
